#OTU ID	GB11	GB12	GB14	GB21	GB22	GB23	GB24	GB25	GB26	GB31	GB32	GB33	GB34	GB35	GB36	GB41	GB42	GB43	GB44	GB45	GB46	GB51	GB52	GB53	GB54	GB55	GB56	GB61	GB62	GB63	GB64	GB65	GB66	GB71	GB72	GB73	GB74	GB75	GB76	GB81	GB82	GB83	GB84	GB85	GB86	PE11	PE12	PE14	PE15	PE16	PE21	PE22	PE23	PE24	PE25	PE26	PE31	PE32	PE33	PE34	PE35	PE36	PE41	PE42	PE43	PE44	PE45	PE46	PE51	PE52	PE53	PE54	PE55	PE56	PE61	PE62	PE63	PE64	PE65	PE66	PE71	PE72	PE73	PE74	PE75	PE76	PE81	PE82	PE83	PE84	PE85	PE86	PBS12	PBS13	PBS14	PBS15	PBS16	PBS21	PBS22	PBS23	PBS24	PBS25	PBS26	PBS31	PBS32	PBS33	PBS34	PBS35	PBS36	PBS41	PBS42	PBS43	PBS44	PBS45	PBS46	PBS51	PBS52	PBS53	PBS54	PBS55	PBS56	PBS61	PBS62	PBS63	PBS64	PBS65	PBS66	PBS71	PBS72	PBS73	PBS74	PBS75	PBS76	PBS81	PBS82	PBS83	PBS84	PBS85	PBS86
ASV339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1572	20200	14207	21996	31612	22906	15152	31036	6892	7154	62937	17564	3376	8896	30566	6939	11531	15636	3684	2226	4177	7551	1318	9096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2761	9789	6404	0	30592	15532	11534	14620	20010	23972	23032	25728	10842	36697	24598	6394	19632	42032	6065	0	8918	9894	9262	14932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14211	0	0	0	0	0	0	19033	0	0	60952	0	13538	0	14166	0	0	3197	0
ASV750	0	0	0	0	0	0	0	0	0	0	306	0	0	0	0	0	0	314	0	302	439	17757	4637	3961	11735	10866	12189	1200	1911	0	2326	318	6179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1878	0	0	3172	2479	47100	40181	26437	10557	39307	69300	11180	29004	19076	13445	19740	11439	0	0	0	0	2527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	918	0	0	0	0	0	0	0	0	0	0	1897	51081	30292	46679	10492	58242	0	37840	15630	52044	25190	21078	64324	9726	0	0	0	0	6673	0	0	0	0	0	0
ASV1369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	355	0	0	0	0	713	0	554	345	1542	518	166	2243	0	1907	1945	1805	17353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1579	0	0	0	3699	0	0	0	0	0	2535	0	4747	5363	4905	0	3971	0	4373	5539	10643	10588	27107	0	23813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34545	5425	3111	19234	0	7642	13052	105058	42456	17505	0	24381	44716	52446	94576	86217	56965	22732	84467
ASV1211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3304	511	1032	2066	2317	193	0	0	342	1036	0	0	0	0	0	0	9968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16136	14733	0	0	23345	18037	39607	6335	10707	46479	30112	0	8308	16757	9367	39369	60899	14451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22903	0	0	0	0	0	3356	33997	0	76184	47426	73883	22884	36854	0	75361	19469	51929	13036
ASV1214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1179	0	0	0	0	0	1554	0	3726	0	0	0	1266	2022	5283	0	2268	2182	30700	6677	12949	23233	15374	50536	0	0	0	0	0	0	0	0	0	0	1151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11746	0	0	0	15605	25539	0	50087	0	71143	64038	137731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33871	0	0	0	78832	0	0	0	86919	49387	0	0	0	41846
ASV2758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1234	0	0	0	0	0	0	0	0	0	0	0	0	8894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14713	0	0	0	0	0	20513	17432	15877	0	0	0	0	0	0	1988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43104	42962	67493	42639	88992	0	65189	39816	200006	61192	82211	35980
ASV1053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1532	0	0	0	0	950	0	0	0	0	0	0	0	0	0	0	19418	10454	0	0	0	17535	30372	25244	0	0	0	0	200246	24704	37550	0	141736	66008	163542	0	0	0	0	14366	65547	0	18952	0	0	0	2657	0	0	0	3274	0	0	4976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV2556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7311	0	0	0	0	0	0	0	0	0	9338	0	0	0	57583	19864	0	0	0	0	0	0	48814	37217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14668	115764	0	0	97123	160234	0	0	42374	145296	93140	0	0
ASV1004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1635	2366	0	0	0	225	0	223	730	924	1748	0	0	333	0	0	0	0	741	0	0	0	0	0	0	0	115	0	0	0	0	0	454	0	0	0	2335	0	0	8150	0	0	3474	0	7307	0	0	6413	0	0	0	5954	0	10671	22695	0	20298	14436	0	13739	0	8191	0	12422	0	14117	0	0	0	0	0	0	0	0	0	0	0	581	0	0	0	0	0	0	0	0	16217	0	16208	0	0	19907	17103	0	27297	26364	7419	0	74812	9249	60941	19303	0	31772	25340	27508	65816	56444	0	15339	57401	10081	30207	44151	0	27885
ASV1566	0	0	0	0	0	0	0	0	0	0	0	0	0	2560	0	0	0	0	0	390	0	1179	728	394	0	386	0	583	0	372	0	822	780	0	0	0	0	0	0	818	371	836	0	0	1010	0	0	0	0	0	389	0	0	0	0	0	0	0	0	0	0	8762	12870	3647	0	0	0	11855	0	0	8867	0	0	8876	5399	0	9388	0	5062	7016	0	6266	0	0	0	0	8864	13142	15608	0	37576	0	0	0	0	0	0	0	1362	0	0	0	2347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52246	0	13226	0	0	0	0	115038	110932	33746	25146	0	66822	0	39816	165739	0	21694	21510
ASV266	1433	1520	1746	15537	393	8238	5029	4410	997	2926	5006	6597	34445	15128	12584	4728	3581	21076	4230	10472	13290	3141	3283	1017	11647	5862	18555	1001	687	576	4173	1696	2113	109	313	0	580	390	281	4536	2294	0	5190	0	9482	0	0	0	0	1003	502	4505	1295	1695	789	1483	5943	5173	5275	17469	58613	58020	8729	5389	2352	23705	38731	15404	0	6241	14474	4828	6204	14869	1771	5717	3438	0	4175	6430	0	1038	0	0	0	0	0	10992	0	0	21415	18611	587	0	4095	1428	2879	8917	0	3488	8298	2756	11190	0	5570	0	12327	41576	22323	28059	11381	13041	5194	0	19095	2600	0	0	3090	0	7325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV2599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	377	0	0	0	0	0	0	0	0	2865	0	4595	1162	879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1482	0	0	0	0	0	0	0	3529	9387	7065	0	0	12650	6265	11034	12276	0	0	3732	27771	15162	19788	6880	19612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25078	10182	4810	0	0	0	0	87328	56428	71273	0	0	17282	117961	34074	160844	0	18726	70786
ASV899	0	2360	0	0	0	390	0	0	0	0	594	764	0	3348	555	0	992	4068	0	1368	0	3538	18016	3946	0	4240	4428	0	0	0	0	206	0	0	606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	973	1140	773	194	13964	0	0	17921	15107	5107	107429	19771	31610	121322	20173	24706	63058	36552	0	0	6896	18228	46890	0	0	0	0	17916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	772	0	396	0	0	23152	4777	0	8713	0	0	18860	0	10905	0	1874	0	45765	31386	0	23617	13797	9506	0	27043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	376	0	0	0	0	0	0	0	0	0	0	707	401	2584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16414	0	0	0	0	0	0	0	49775	38462	61155	0	18676	97096	232506	100906	164946	0	54287
ASV1866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1213	0	3466	0	0	0	0	249	0	0	0	0	0	0	0	0	0	1091	0	0	0	293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7827	0	0	0	0	0	9036	14425	8539	12827	0	12163	9816	0	9223	16486	5062	9355	0	19095	10115	0	6712	10641	12752	39342	8027	0	34577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35356	12559	0	36641	0	10072	13435	33344	41396	33528	15102	44932	68293	86779	59675	11317	25577	48233
ASV893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	0	2167	1025	0	0	0	0	13387	6813	0	0	0	0	0	0	0	0	0	0	0	2512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23150	74840	0	0	31212	0	83966	0	79686	0	0	59537	88552	25837	156133	0	0	0	94248	54646	39531	0	0	0	0
ASV1306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345	0	0	557	0	0	0	0	0	333	336	0	606	0	865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2610	0	0	0	0	0	0	0	0	0	0	8745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	586	926	0	0	0	9056	0	0	0	0	0	16562	0	0	0	0	0	58521	0	0	34770	0	33649	130674	35722	0	139949	33579	0	103670	68934	0	0	0	68691	43333	42970	0
ASV1137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9057	9377	0	2909	20876	14466	30075	35237	14057	39216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34783	0	0	0	0	97659	208245	115904	69534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47473	0	0	52980	0
ASV1366	0	0	0	0	0	0	0	648	0	0	991	0	0	0	0	1592	0	2373	0	0	632	2621	0	0	7665	0	2246	0	0	3415	1255	342	4879	0	1011	629	938	0	0	5458	3091	6266	1936	1098	7075	0	0	0	0	649	0	0	0	0	0	0	0	0	0	0	0	17973	0	0	0	0	0	19347	0	0	23809	0	0	35749	0	0	0	0	0	0	7153	0	15709	8952	20975	26602	0	64055	141955	187279	0	208008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	721	0	0	0	178	0	680	344	0	0	578	923	862	1199	690	332	3178	2202	4005	3536	1003	4431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7172	5525	4737	4839	4392	4984	29293	17574	24143	15649	0	28668	14060	24909	24842	30334	15950	49865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3543	0	0	0	1272	17940	4649	7321	0	0	0	3916	54446	34257	71993	12481	8127	44716	85757	49998	40874	12258	14599	34287
ASV1121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1835	31046	0	7583	14553	30137	31910	162008	76392	36568	71611	41208	51968	25388	65737	30282	62454	53909	38976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	0	0	0	0	717	583	4137	570	0	1340	0	1468	557	405	0	0	0	372	739	559	358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6903	0	0	0	0	0	4694	4858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17044	10039	0	35414	26961	15400	0	24348	0	28563	0	21164	0	145954	64563	48241	71107	29044	36516	117464	60072	49126
ASV1633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	632	0	0	0	0	0	1604	0	0	0	0	342	0	0	0	0	0	0	0	8528	2163	0	9681	2562	7412	0	0	0	0	0	0	0	0	0	0	639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23833	19222	0	0	0	0	0	12048	26478	0	8525	23912	0	87474	117778	164622	101296	138926	28601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42752	0	0	0	0
ASV1368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1171	422	0	1510	0	0	546	3070	928	4177	4066	1318	7682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4050	0	0	0	4790	0	0	0	0	0	11188	0	14066	0	56398	31957	25788	44147	23557	0	91375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25471	0	49405	91291	16990	69702	24058	33308	70632	32768	29687	52796
ASV1392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	963	0	1379	0	518	498	3364	1355	2861	0	0	6646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3586	0	0	0	3005	0	42083	19618	33171	0	0	0	27906	66574	49480	0	0	32565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17940	0	0	0	0	0	0	30930	42456	93196	0	0	50766	88591	43180	109847	0	0	55716
ASV1427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	982	2366	1776	800	3470	0	972	952	0	2259	1234	2147	0	0	0	0	378	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	489	0	0	28112	7728	2216	10886	0	2712	38037	10083	3706	4038	14680	8056	7228	5370	3908	0	6292	0	0	0	0	3769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15325	0	0	8192	15324	59561	46245	6613	40017	35390	30882	10412	101604	27252	0	87191	42069	77479	8536	0	17483	7698	8678	6453
ASV2308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29241	30138	0	26829	21830	0	42963	72644	0	0	57462	0	111084	0	16019	160360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43051	0	0	0	0	0	0	0	40397	30777	0	0	38596	41907	35988	0	0	0	27376
ASV1618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1676	0	1440	0	0	0	0	0	0	364	4502	0	0	0	0	5862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73711	107116	60870	0	0	55048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901	0	0	0	0	0	0	0	378332	0	0	82910
ASV496	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49939	37940	27211	10178	4016	6007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116765	161241	84472	21673	8770	5858	0	0	0	0	440	0	18455	15582	0	0	0	0	5950	59443	0	0	0	0	31771	47175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75832	26034	0	9701	0	0
ASV301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	3452	23760	110299	0	43927	5439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91016	223861	0	290976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24434	0	4127	0
ASV702	0	5350	0	0	779	1193	0	2116	658	0	2157	1949	7755	3618	2516	520	1080	0	649	0	774	0	990	0	0	0	1179	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265	0	2327	0	0	2863	6914	0	24870	22377	20370	69692	90326	14745	17532	34961	14145	47006	36962	11099	71147	32841	5683	14329	24487	0	20406	17309	13046	6026	7425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	673	6158	0	0	0	0	2560	4790	0	0	6878	0	0	7790	0	64586	39468	0	0	15043	0	0	7169	0	3114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162217	0	657142	0
ASV959	0	0	0	0	0	0	0	0	0	0	0	0	0	985	0	1338	0	0	0	196	0	1769	0	2170	2200	5204	1732	2720	6093	1490	753	5142	15028	422	1011	1321	0	1324	364	1638	742	1044	0	0	1820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10046	39902	0	40120	7396	32392	16133	52124	0	19742	14813	36594	65115	43908	0	19632	17558	0	8926	43478	15312	9262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4176	0	7164	19644	9758	0	16849	0	0	12046	0	23726	11879	0	121354	0	0	0	34966	0	7764	0
ASV1237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2057	53864	0	0	5283	0	0	3273	0	0	3342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203557	0	21767	27547	0	0	331954	0	0	57462	0	0	65106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40833	0	0	0	0	0	0	0	0	0	0	0	0
ASV1315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	665	0	0	352	0	0	695	0	0	1879	535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4537	0	0	0	0	0	11920	0	0	4855	3206	6305	55131	37294	45346	0	6934	0	23723	5722	44717	0	54477	8260	8734	16078	0	31410	0	5292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8517	0	0	0	0	0	0	0	0	6204	27443	27865	27510	40446	92132	18958	24928	14543	28629	24888	0	0	28076	26304	0	0	24907	0	2920	12500
ASV2269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	364	0	0	0	0	0	0	745	0	0	0	0	0	1132	0	0	364	0	1855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8758	9852	7089	0	8383	0	51424	30138	41887	0	16632	0	19244	15172	8696	13592	22346	0	14877	0	0	18523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19011	0	0	0	5174	21317	28850	12425	29486	0	0	28583	19033	29496	139306	44826	0	42628	23282	0	0	20924	30144	28549
ASV1442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1197	0	0	0	2544	391	592	1740	1135	0	418	3962	643	0	1916	0	384	369	1247	0	0	786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2803	6799	11003	0	0	2253	31142	8189	9029	2818	8480	8179	11466	15675	9802	0	4344	22147	7578	0	13129	0	16925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11516	42010	23259	5290	29935	6423	54210	38760	28416	19529	124160	22754	57494	38891	21273	0	23429	7816	33385	14492
ASV1131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	946	0	0	594	0	0	0	1714	384	1292	8727	3765	5301	6486	2453	4720	0	0	0	0	0	0	0	0	0	0	0	0	1213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10237	3762	0	0	0	46553	34984	57880	5972	22742	52125	37890	42039	53648	64094	85430	78060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16719	0	0	0	29940	27013	35498	29659	31066	0
ASV2097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3927	32939	26021	21533	6075	11088	0	2685	3985	0	4363	17735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18881	0	0	8525	0	45699	0	54776	0	22407	0	0	12689	121833	6119	0	0	62598	57946	92905	75527	21582	58157	20075
ASV1836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5890	73103	9387	10598	20248	71726	105715	66682	62069	39386	80544	55334	51784	50087	25864	61720	0	17829	0	0	378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1571	0	0	0	0	0	0	0	0	0	0	0	0	3231	0	0	0	0	0	0	0	0	0	0	0	1643	0	0	0	0	1021	1375	0	0	0	0	1723	0	0	0	0	0	3242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13536	9218	0	0	2063	30040	29182	0	0	0	12142	0	13642	0	0	7734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11541	28708	15466	0	0	50947	164696	113574	36942	0	62368	0	118789	76254	0	0
ASV1871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	862	0	518	0	2056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8326	66911	8898	6204	50887	31300	14917	18118	75014	0	140107	46426	37575	79348	0	16974	0	46295	0	0	62588	66880	26486	0
ASV3352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10348	0	0	0	0	0	0	0	0	0	166843	0	0	0	243683	232389	145459	0	0	0
