ASV_ID	GB81	GB82	GB83	GB84	GB85	GB86	PBS81	PBS82	PBS83	PBS84	PBS85	PBS86	PE81	PE82	PE83	PE84	PE85	PE86
ASV14856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14857	0	0	0	0	0	0	0	0	0	0	0	0	4432	0	0	0	0	0
ASV14858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14859	0	0	0	0	0	0	7796	0	0	0	0	0	0	0	3054	0	2416	0
ASV14860	0	0	0	0	0	0	0	0	0	0	0	6429	0	0	0	0	0	0
ASV14861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14865	0	0	0	0	0	0	0	0	0	5030	0	0	0	0	0	0	0	0
ASV14866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14871	0	0	0	0	0	0	0	0	0	0	12755	7751	0	0	0	0	0	0
ASV14872	0	0	0	0	0	0	0	16433	0	0	0	0	0	0	0	0	0	0
ASV14873	0	0	0	0	0	0	40894	0	0	0	0	0	0	0	0	0	0	0
ASV14874	0	0	0	0	0	0	12647	0	0	0	0	0	0	0	0	0	0	0
ASV14875	0	0	0	0	0	0	45529	0	0	0	0	0	0	0	0	0	0	0
ASV14876	0	0	0	0	0	0	19136	8391	0	0	0	0	0	0	0	0	0	0
ASV14877	0	0	0	0	0	0	10724	0	0	0	0	6684	0	0	0	0	0	0
ASV14878	0	0	0	0	0	0	0	19223	0	0	0	0	0	0	0	0	0	0
ASV14879	0	0	0	0	0	0	0	20803	0	0	0	0	0	0	0	0	0	0
ASV14880	0	0	0	0	0	0	0	30373	0	0	0	0	0	0	0	0	0	0
ASV14881	0	0	0	0	0	0	0	20709	0	0	0	0	0	0	0	0	0	0
ASV14882	0	0	0	0	0	0	0	22780	0	0	0	0	0	0	0	0	0	0
ASV14883	0	0	0	0	0	0	0	30373	0	0	0	0	0	0	0	0	0	0
ASV14884	0	0	0	0	0	0	0	22780	0	0	0	0	0	0	0	0	0	0
ASV14885	0	0	0	0	0	0	0	45559	0	0	0	0	0	0	0	0	0	0
ASV14886	0	0	0	0	0	0	0	30373	0	0	0	0	0	0	0	0	0	0
ASV14887	0	0	0	0	0	0	0	8518	0	0	2284	0	0	0	0	0	0	0
ASV14888	0	0	0	0	0	0	0	12937	0	0	0	0	1065	0	0	0	0	0
ASV14889	0	0	0	0	0	0	0	0	89513	0	0	0	0	0	0	0	0	0
ASV14890	0	0	0	0	0	0	0	0	31470	0	5480	0	0	0	0	0	0	0
ASV14891	0	0	0	0	0	0	0	0	0	8821	0	0	0	0	0	0	0	0
ASV14892	0	0	0	0	0	0	0	0	0	8821	0	0	0	0	0	0	0	0
ASV14894	0	0	0	0	0	0	0	0	0	1803	0	0	0	13360	0	0	0	0
ASV14895	0	0	0	0	0	0	0	0	0	0	11786	0	0	0	0	0	0	0
ASV14896	0	0	0	0	0	0	0	0	0	0	16684	0	0	0	0	0	0	0
ASV14897	0	0	0	0	0	0	0	0	0	0	0	3285	0	0	0	0	0	0
ASV14898	0	0	0	0	0	0	0	0	0	0	0	7174	0	0	0	0	0	0
ASV14899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1382	0	0
ASV14908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14917	0	0	0	0	0	0	0	0	0	0	0	0	0	2038	0	0	0	0
ASV14918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14924	0	0	0	0	0	0	0	0	0	0	0	0	0	3720	0	0	0	0
ASV14925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14929	0	0	0	0	0	0	0	0	0	0	0	0	0	7473	0	0	0	0
ASV14930	0	0	0	0	0	0	0	0	0	0	0	0	0	12001	0	0	0	0
ASV14931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14932	0	0	0	0	0	0	0	0	0	0	0	0	5447	0	0	2631	0	0
ASV14933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10390	0	10790	0
ASV14934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14939	0	0	0	0	0	0	0	0	0	0	0	0	4598	0	0	0	0	0
ASV14941	0	0	0	0	0	0	0	0	0	0	0	0	5101	0	0	0	0	0
ASV14944	0	0	0	0	0	0	0	0	0	0	0	0	0	8106	0	0	0	0
ASV14945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28122	0	0	0
ASV14946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14519	0	0	0
ASV14947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3211	0	0	3090
ASV14948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9423	0	0
ASV14949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23558	0	0
ASV14950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27446	0	0
ASV14951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6884	7250	0
ASV14952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9864	0
ASV14953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11114	0
ASV14954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17830	0
ASV14955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8955
ASV14956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16075
ASV14957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10432
ASV14958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14962	0	0	0	774	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14969	0	0	0	3485	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8145	0	0	0
ASV14976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14977	0	0	0	0	0	0	0	0	0	0	0	0	4432	0	0	0	0	0
ASV14978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14983	0	0	0	1880	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14984	0	0	0	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14988	0	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4014	0	0	0
ASV14994	0	0	0	0	359	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14995	0	0	1013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14997	0	0	0	0	0	0	0	0	0	0	0	0	0	7935	0	0	0	0
ASV14998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15003	0	0	0	0	0	221	0	0	0	0	0	0	0	0	0	0	0	0
ASV15004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15005	0	0	0	0	0	0	0	0	0	0	0	0	0	4463	0	0	0	0
ASV15006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15013	374	0	572	531	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1835	0
ASV15015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15016	0	0	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15020	0	0	0	1936	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15021	204	0	0	0	0	0	0	0	0	0	0	0	1633	0	0	0	0	668
ASV15022	0	0	0	884	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15023	316	0	0	100	0	521	0	0	0	0	0	0	0	0	0	0	0	345
ASV15024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15027	0	0	1340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15028	0	0	0	0	0	809	0	0	0	0	0	0	0	0	0	0	0	0
ASV15029	0	0	0	0	853	785	0	0	0	0	0	0	0	0	0	0	0	0
ASV15030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2927	1253	0
ASV15031	0	0	0	0	0	0	0	0	0	0	1892	2893	0	0	0	0	0	0
ASV15032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15036	0	339	381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15037	0	0	0	0	0	738	0	0	0	0	0	0	0	0	2443	0	0	0
ASV15038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15039	0	0	0	0	0	192	0	0	0	0	1522	0	0	0	0	0	0	0
ASV15040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15046	0	0	0	1415	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15048	657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15050	0	0	0	0	0	937	0	0	0	0	0	0	0	0	0	0	0	0
ASV15051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15052	0	0	0	0	0	1570	0	0	0	0	0	0	0	0	0	0	0	0
ASV15053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15063	613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15065	819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15075	0	0	0	0	0	1887	0	0	0	0	0	0	0	0	0	0	0	0
ASV15076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8458	0
ASV15077	1432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15078	0	0	0	0	0	0	0	0	0	0	0	0	466	1488	0	0	0	0
ASV15079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15083	0	0	0	0	0	0	0	0	0	0	7091	0	0	0	0	0	0	0
ASV15084	0	1081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15085	0	0	424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15086	0	0	0	0	0	0	0	0	0	0	0	0	639	0	0	0	0	0
ASV15087	0	0	0	0	502	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15094	0	0	0	0	0	0	0	0	0	5175	0	0	0	0	0	0	0	0
ASV15095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2945	0	0
ASV15096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15100	0	0	0	0	0	1821	0	0	0	0	0	0	0	0	0	0	0	0
ASV15101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11893	0	0
ASV15102	0	508	381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15103	0	0	0	0	0	0	0	0	0	0	729	0	0	0	0	0	0	1660
ASV15104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7938	0
ASV15106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7315	0	0
ASV15107	2274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15108	1554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15109	982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15110	1380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15111	1682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15112	3275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15113	807	0	0	0	0	0	0	0	0	0	0	0	1577	0	0	0	0	0
ASV15114	1209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15115	744	0	0	0	0	0	0	0	14241	0	0	0	0	0	0	0	0	0
ASV15116	1637	0	0	0	879	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15117	418	0	568	395	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15118	561	0	0	0	0	0	0	0	0	6310	0	0	0	0	0	0	0	2239
ASV15119	201	0	0	0	0	0	0	0	0	0	0	0	0	733	0	0	0	0
ASV15120	245	0	1501	0	0	242	0	0	0	0	0	0	0	0	1602	0	0	0
ASV15121	0	1016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15122	0	742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15123	0	804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15124	0	834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15125	0	757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15126	0	2226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15127	0	675	570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15128	0	678	763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15129	0	595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8490	0
ASV15130	0	169	0	0	0	0	0	0	0	0	0	0	0	8152	0	0	0	2239
ASV15131	0	0	3759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15132	0	0	1709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15133	0	0	904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15134	0	0	2251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15135	0	0	1112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15136	0	0	3759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15137	0	0	1484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15138	0	0	1340	0	0	0	0	0	0	0	0	0	0	0	0	4787	0	0
ASV15139	0	0	1392	322	0	674	0	0	0	0	0	0	778	0	0	0	9262	0
ASV15140	0	0	1217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15141	0	0	572	0	0	0	0	14684	0	0	0	0	0	0	0	0	0	0
ASV15142	0	0	684	952	0	331	0	0	0	0	0	0	0	0	0	11199	0	0
ASV15143	0	0	381	0	0	554	0	0	0	0	8551	0	0	0	0	0	0	0
ASV15144	0	0	111	0	0	0	0	0	0	0	0	0	0	0	1427	0	0	0
ASV15145	0	0	0	1768	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15146	0	0	0	3098	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15147	0	0	0	311	0	0	0	0	0	0	0	0	0	0	0	3500	0	0
ASV15148	0	0	0	1504	0	0	0	0	0	0	0	0	0	0	0	16924	0	0
ASV15149	0	0	0	449	0	937	0	0	9180	0	0	0	0	0	0	0	0	0
ASV15150	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	4523	0	0
ASV15151	0	0	0	0	940	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15152	0	0	0	0	469	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15153	0	0	0	0	802	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15154	0	0	0	0	802	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15155	0	0	0	0	1706	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15156	0	0	0	0	741	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15157	0	0	0	0	469	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15158	0	0	0	0	317	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15159	0	0	0	0	260	598	0	0	0	0	0	0	0	0	0	0	0	0
ASV15160	0	0	0	0	401	0	4253	0	0	0	0	0	0	0	4276	0	0	0
ASV15161	0	0	0	0	395	2550	0	0	0	0	0	0	0	0	0	0	0	0
ASV15162	0	0	0	0	200	0	0	0	0	0	0	0	2556	0	0	0	0	0
ASV15163	0	0	0	0	117	970	0	0	0	0	0	0	0	0	0	0	0	0
ASV15164	0	0	0	0	117	0	10347	0	0	0	0	0	0	0	0	0	1835	0
ASV15165	0	0	0	0	0	2031	0	0	0	0	0	0	0	0	0	0	0	0
ASV15166	0	0	0	0	0	2031	0	0	0	0	0	0	0	0	0	0	0	0
ASV15167	0	0	0	0	0	4447	0	0	0	0	0	0	0	0	0	0	0	0
ASV15168	0	0	0	0	0	472	0	0	0	0	0	0	0	0	0	0	0	0
ASV15169	0	0	0	0	0	853	0	0	0	0	0	0	0	0	0	6362	0	0
ASV15170	0	0	0	0	0	369	0	0	0	0	8551	0	0	0	0	0	0	0
ASV15171	0	0	0	0	0	205	0	0	0	0	0	0	4973	0	0	0	0	0
ASV15172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1933	0
ASV15181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
